item_id,movie_avg_rating,movie_rating_std,movie_rating_count
1,3.8783185840707963,0.9278967014291224,452
2,3.2061068702290076,0.9664969039857162,131
3,3.033333333333333,1.2127598760075846,90
4,3.550239234449761,0.9650689693325767,209
5,3.302325581395349,0.946445578956407,86
6,3.576923076923077,1.3014784492438412,26
7,3.798469387755102,0.9820369790473795,392
8,3.9954337899543377,1.0022805046720515,219
9,3.8963210702341136,1.0423675187854735,299
10,3.831460674157303,1.0139476750012544,89
11,3.847457627118644,1.0689196665400291,236
12,4.385767790262173,0.8255003440679946,267
13,3.4184782608695654,1.0316763744514708,184
14,3.9672131147540983,0.9994594107182201,183
15,3.7781569965870307,0.9802505354520151,293
16,3.2051282051282053,1.030571818266242,39
17,3.119565217391304,1.1752240030047094,92
18,2.8,1.3165611772087666,10
19,3.9565217391304346,1.06321906614239,69
20,3.4166666666666665,1.2304814127170929,72
21,2.761904761904762,1.0484532223686105,84
22,4.151515151515151,0.9624395702016442,297
23,4.1208791208791204,0.8518444704769149,182
24,3.4482758620689653,1.0000996561864055,174
25,3.4436860068259385,1.0342107359122334,293
26,3.452054794520548,0.8981631856555751,73
27,3.1052631578947367,1.0968169942141641,57
28,3.931159420289855,0.8083474252741203,276
29,2.6666666666666665,1.0276415706072415,114
30,3.945945945945946,0.8480679331393324,37
31,3.6298701298701297,0.8852553909502717,154
32,3.7901234567901234,1.0573084860001367,81
33,3.4536082474226806,1.0608626458051038,97
34,2.7142857142857144,1.3801311186847083,7
35,2.1818181818181817,1.3280197150781927,11
36,2.1538461538461537,0.898717034272917,13
37,2.25,1.0350983390135313,8
38,3.0083333333333333,1.0166333741162281,120
39,3.264367816091954,1.0282042385447814,87
40,2.8947368421052633,1.1129787978714052,57
41,3.081081081081081,1.1396485417876856,37
42,3.804054054054054,1.1167176378890806,148
43,3.0,0.8770580193070292,40
44,3.3417721518987342,1.0112961466047508,79
45,4.05,0.8844650818504132,80
46,3.5555555555555554,0.9336995618478525,27
47,3.601503759398496,1.0726620074295206,133
48,4.094017094017094,0.9736432291328843,117
49,3.3209876543209877,0.8920084149522801,81
50,4.3584905660377355,0.8813410116763765,583
51,3.45679012345679,1.1624261558917344,81
52,3.769230769230769,0.9077067940318742,91
53,2.953125,1.3272396018164618,128
54,3.2403846153846154,0.8301969857213536,104
55,3.704697986577181,1.01677388398039,149
56,4.060913705583756,1.150879817295221,394
57,4.0,1.1547005383792512,40
58,3.645714285714286,0.8374643094618012,175
59,4.0602409638554215,1.0163228504517052,83
60,4.015625,1.0614782669047496,64
61,3.864406779661017,0.9730440525634519,59
62,3.141732283464567,1.013593399027776,127
63,3.097560975609756,0.9507600091513663,82
64,4.445229681978798,0.7670082342819283,283
65,3.5391304347826087,0.9577656428882682,115
66,3.549382716049383,0.9328542264996001,162
67,3.0485436893203883,1.2157354005905237,103
68,3.417910447761194,1.1124619277945107,134
69,3.853582554517134,1.0754626621574104,321
70,3.6613545816733066,0.8904271771284412,251
71,3.7818181818181817,0.9781337012737348,220
72,3.193798449612403,0.9848661027317762,129
73,3.46875,0.8505440593234388,128
74,3.0,1.4142135623730951,7
75,3.0,1.4142135623730951,5
76,3.4074074074074074,0.8582236705098153,54
77,3.2781456953642385,0.9533026130063214,151
78,2.4545454545454546,1.1205720941473682,33
79,4.044642857142857,0.8035933425109569,336
80,2.764705882352941,0.9942768625326982,68
81,3.5545454545454547,1.121813437173573,110
82,3.7203065134099615,1.0125792950505677,261
83,4.0625,0.8695236791321033,176
84,3.0,1.0289915108550531,18
85,3.0344827586206895,1.0590548126460442,58
86,3.94,0.9846472471612774,150
87,3.9057971014492754,0.9505102829258302,138
88,3.539906103286385,1.011515764625157,213
89,4.138181818181818,0.9056777333039172,275
90,3.0526315789473686,1.0951383965064871,95
91,3.5874125874125875,1.0898292367121343,143
92,3.6153846153846154,0.9883564105747087,104
93,3.7232142857142856,1.0671999350710726,112
94,3.0875912408759123,1.0394742205638536,137
95,3.8127853881278537,0.9120100819126311,219
96,4.0067796610169495,0.9758764431207366,295
97,3.79296875,1.0441758993692245,256
98,4.28974358974359,0.8365969971421026,390
99,3.7093023255813953,0.8965988896287173,172
100,4.155511811023622,0.975755982575976,508
101,3.26027397260274,1.1905577271490353,73
102,3.1296296296296298,1.09967913495721,54
103,1.8666666666666667,0.9154754164341269,15
104,1.4,0.8944271909999159,5
105,2.5675675675675675,0.9662961496336108,74
106,2.887323943661972,1.0078165333977902,71
107,3.5,1.1315864106987361,42
108,3.076923076923077,1.079752464509984,65
109,3.4307692307692306,1.092174145883974,130
110,2.5161290322580645,1.121634751658949,31
111,3.485294117647059,0.9565103712440206,272
112,2.45,1.2343760409722457,20
113,4.111111111111111,0.7817359599705717,9
114,4.447761194029851,0.7644285266855718,67
115,3.7333333333333334,1.2227992865708153,15
116,3.824,1.0554314207332318,125
117,3.693121693121693,0.9804482767325307,378
118,3.2150170648464163,1.1064164121636366,293
119,4.5,0.9999999999999999,4
120,2.2388059701492535,1.1021954982340716,67
121,3.438228438228438,1.1165838396907493,429
122,2.339622641509434,1.1117278911061972,106
123,3.234782608695652,0.9852458485835044,115
124,4.053475935828877,0.9142399176944603,187
125,3.557377049180328,0.9690619988733397,244
126,3.804123711340206,1.057110598693162,97
127,4.283292978208232,0.9345767973628608,413
128,3.5384615384615383,1.03194178428526,65
129,3.8217054263565893,0.9474440320137383,129
130,2.260869565217391,1.2869057782967015,23
131,3.7263157894736842,1.0359711782645544,95
132,4.0772357723577235,0.9594482264752718,246
133,3.871345029239766,1.0659698446327281,171
134,4.292929292929293,0.846042147160581,198
135,3.969111969111969,1.0263068729633669,259
136,4.123809523809523,0.8954504463293892,105
137,3.9005847953216373,1.0496776578619345,171
138,2.5789473684210527,1.3870748387117167,19
139,2.78,0.9321907486328829,50
140,3.2131147540983607,1.1271609482583613,61
141,3.5,0.7315813472236931,72
142,3.0701754385964914,1.0152348272128793,57
143,3.765765765765766,1.1569577437850365,222
144,3.8724279835390947,0.9426647377560735,243
145,2.4461538461538463,1.0901658307163817,65
146,2.5,1.178511301977579,10
147,3.4702702702702704,1.073612568991311,185
148,3.203125,1.0451189511473056,128
149,3.0,1.243163121016122,23
150,3.828025477707006,1.0571996387957208,157
151,3.6319018404907975,1.0952038389252488,326
152,3.6341463414634148,1.0001505457291178,82
153,3.785425101214575,0.9491706486087605,247
154,3.7471264367816093,0.9821339372135229,174
155,3.1020408163265305,1.1441450769372472,98
156,3.9864864864864864,0.9827525310224892,148
157,3.6929133858267718,1.0040537757022465,127
158,2.6166666666666667,0.9404590777041595,60
159,3.227722772277228,0.893097845914006,101
160,3.463768115942029,1.0789388870133625,69
161,3.481818181818182,1.0357254813546262,220
162,3.556603773584906,1.0055104240822197,106
163,3.5543478260869565,0.9418724679166485,92
164,3.589403973509934,0.9112008426891621,151
165,4.109375,0.8566673614968463,64
166,4.120689655172414,0.7273500618840189,58
167,2.955223880597015,0.8949832539637946,67
168,4.0664556962025316,0.9945956031995912,316
169,4.466101694915254,0.8236068619639018,118
170,4.1735537190082646,0.9369959618412914,121
171,3.876923076923077,1.0079014756489764,65
172,4.204359673024523,0.9228031430232908,367
173,4.172839506172839,0.998948344307863,324
174,4.252380952380952,0.8918185799749799,420
175,3.8173076923076925,1.1056676394932918,208
176,3.9471830985915495,0.9289375109331269,284
177,3.8613138686131387,0.908962577303709,137
178,4.344,0.7195876955680268,125
179,3.909502262443439,1.164220467345325,221
180,4.04524886877828,0.9712866614403268,221
181,4.007889546351085,0.923954854284622,507
182,3.9513274336283186,0.9625535523801297,226
183,4.034364261168385,0.9278383431364505,291
184,3.4310344827586206,1.1811868602387179,116
185,4.100418410041841,0.9157583030339465,239
186,3.8366533864541834,0.9258569843007536,251
187,4.186602870813397,0.9191407150323503,209
188,3.6823529411764704,0.9510102346512451,170
189,4.106060606060606,0.9136366535619805,66
190,4.137096774193548,0.9046822864072797,124
191,4.163043478260869,0.8216680229392825,276
192,4.120689655172414,0.9432153372447847,116
193,3.917197452229299,0.7676285780503621,157
194,4.058091286307054,0.8296252215903005,241
195,3.9335548172757475,0.9706889243307472,301
196,3.9163346613545817,0.8972023804882513,251
197,4.104602510460251,0.9175802514269781,239
198,4.0078740157480315,0.877370376553023,127
199,4.175757575757576,0.8333850686084154,165
200,3.825242718446602,1.0114195237365653,206
201,3.5168539325842696,1.1785233398252104,89
202,3.7642857142857142,0.936023115587145,280
203,3.868131868131868,0.9068041289997949,182
204,3.834285714285714,0.9121726502814084,350
205,3.9926470588235294,0.9622221467493819,136
206,3.38,1.122860777893062,50
207,3.8181818181818183,1.0062740246013573,66
208,3.945,0.9033577787244151,200
209,3.905759162303665,1.0060440110741882,191
210,3.930513595166163,0.8762900666304608,331
211,3.912621359223301,0.9171195216041429,206
212,3.4565217391304346,1.2440013734335809,92
213,3.985074626865672,0.9093092034460359,134
214,3.3508771929824563,1.159664706961707,114
215,3.69811320754717,1.0273032042095633,212
216,3.910344827586207,0.8875707789257776,290
217,3.158333333333333,1.0768443887280155,120
218,3.456140350877193,0.9088488278863897,171
219,3.171171171171171,1.3133847589261591,111
220,3.3636363636363638,1.1453768427413362,66
221,3.72972972972973,1.1140115994735287,74
222,3.66027397260274,0.9285963243110591,365
223,4.198529411764706,0.7964723420942705,136
224,3.7045454545454546,1.069221526300532,44
225,2.908256880733945,1.0761839681956293,109
226,3.355421686746988,1.0031167202454188,166
227,3.279503105590062,1.0500665462497105,161
228,3.8155737704918034,0.9616104882752854,244
229,3.111111111111111,0.9606642582054689,171
230,3.4472361809045227,1.0327857295338543,199
231,2.683098591549296,0.9847757300206571,142
232,3.207920792079208,0.8867562425285579,101
233,3.2903225806451615,0.9940816209343503,124
234,3.775,0.9852405415588534,280
235,2.847926267281106,1.1666300923240818,217
236,3.6222222222222222,1.0721450226041949,45
237,3.7109375,0.937907874720189,384
238,3.875,1.013632566757874,256
239,3.513333333333333,0.8954520935826584,150
240,2.7884615384615383,1.2598495321555094,156
241,3.546875,1.056359630661518,128
242,3.9914529914529915,0.9956433243067837,117
243,2.4393939393939394,1.154199605407702,132
244,3.1666666666666665,1.0585685503955446,48
245,3.1083333333333334,0.9835112006120865,240
246,3.935483870967742,1.018063964351011,124
247,1.8,1.7888543819998317,5
248,3.675,0.9420304579193813,160
249,3.246153846153846,1.1348020929225375,130
250,3.4771573604060912,1.1092082304872932,197
251,4.260869565217392,0.9985496729133522,46
252,2.9430379746835444,1.048162911476359,158
253,3.6923076923076925,1.378962820941327,26
254,2.4516129032258065,1.0815504862266057,62
255,3.36046511627907,1.0913031075096509,172
256,3.5625,1.0935416468216166,16
257,3.745874587458746,0.9232686378281769,303
258,3.8035363457760316,0.9944270246912175,509
259,2.685185185185185,1.1392065573899566,162
260,2.574803149606299,1.2118442264566638,127
261,2.558139534883721,1.33277950845655,43
262,3.712121212121212,1.1336143899411233,66
263,2.1578947368421053,1.5004872502970807,19
264,2.742574257425743,0.9127263045024469,101
265,3.8634361233480177,0.8893831008655715,227
266,2.7142857142857144,1.4052721857228894,35
267,3.4444444444444446,1.130388330520878,9
268,3.792156862745098,1.0684898345226819,255
269,3.926984126984127,0.9465334589538921,315
270,3.5955882352941178,0.9457795254050395,136
271,3.2322274881516586,1.174370861112996,211
272,4.262626262626263,0.8258004403156705,198
273,3.569506726457399,1.0060014636044872,223
274,3.5,0.9636241116594316,190
275,4.0111940298507465,0.9014478946565374,268
276,3.697986577181208,1.1703675671529283,298
277,3.464788732394366,1.0800924023367229,71
278,3.2333333333333334,1.1551897146513028,60
279,3.2857142857142856,1.117442279796701,28
280,3.1882352941176473,1.0745333167191677,85
281,3.143835616438356,0.894347969211685,146
282,3.685344827586207,0.953531082661093,232
283,3.7175141242937855,0.9824473910697841,177
284,3.160621761658031,1.0358690126647112,193
285,4.265432098765432,0.8690196509549587,162
286,3.656964656964657,1.1694008155881659,481
287,3.58974358974359,0.9036132007207601,78
288,3.4414225941422596,1.1139103621182211,478
289,2.9806949806949805,1.2340509250725367,259
